name,link,tags
Tip And Trick??????????,https://viblo.asia/s/3m5WBNqElO7,certificate authority
es tip trust..................,https://viblo.asia/s/VgZvE2g2KAw,elasticsearch
CS231n Convolutional Neural Networks for Visual Recognition T,https://viblo.asia/s/nB5pXJP25PG,algorithm
data mining khai phá dữ liệu,https://viblo.asia/s/b85ogv8052G,khai phá dữ liệu
Testing Document,https://viblo.asia/s/z45bxjjLZxY,qa
Cùng tôi học Vuejs,https://viblo.asia/s/WrZngQQwlxw,vuejs
Clean code - Robert Cecil Martin,https://viblo.asia/s/jy5VB2RG5ra,function
Các mô hình và thuật toán internet phổ biến,https://viblo.asia/s/P856j2G15Y3,digital signature
Front End Interview Handbook,https://viblo.asia/s/3vKjRgWdK2R,html
Blockchain & Smart Contract,https://viblo.asia/s/Am5yq0mq5db,ethereum
Play  Framework,https://viblo.asia/s/4x5xpqVO5BM,""
Loạt bài về trình hướng đối tượng trong PHP,https://viblo.asia/s/yDZOPvkQlwj,psr
Android Architecture,https://viblo.asia/s/dbZN7Q9vlYM,android
Android Jetpack - Android Architecture Components,https://viblo.asia/s/J3ZgBp0BKmB,android architecture
Ứng dụng beacon trong việc xác định vị trí,https://viblo.asia/s/DVK2jP4nKLj,android development
Laravel Framework - Behind the Mask,https://viblo.asia/s/aGK7jNJO5j2,authentication
Build và deploy website để “khè” bạn bè vô cùng đơn giản với Glitch.com,https://toidicodedao.com/2020/10/27/glitch-build-web-site/,tạo domain web
12 yếu tố tạo nên 1 web app xịn xò – Lược dịch và giải thích Twelve-Factor,https://toidicodedao.com/2020/09/01/12-yeu-to-tao-nen-1-web-app-xin-xo-luot-dich-va-giai-thich-twelve-factor/,web application
Cùng học Cờ Lao – Azure Phần Cuối: Toàn bộ một hệ thống chạy trên Azure sẽ như thế nào?,https://toidicodedao.com/2019/11/26/cung-hoc-co-lao-azure-phan-cuoi-toan-bo-mot-he-thong-chay-tren-azure-se-nhu-the-nao/,điện toán đám mây
Cùng học Cờ Lao – Azure Phần 4.2: Deploy ứng dụng lên Azure App Service trong 5 phút,https://toidicodedao.com/2019/04/23/cung-hoc-co-lao-azure-phan-4-2-deploy-ung-dung-len-azure-app-service-trong-5-phut/,điện toán đám mây
"Cùng học Cờ Lao – Sự ra đời của Cloud; AWS, Azure, Google Cloud Platform và các dịch vụ của họ",https://toidicodedao.com/2018/11/27/cloud-ra-doi-cloud-provider-aws-azure-gcp/,điện toán đám mây
Sự khác biệt giữa server-side rendering và client-side rendering,https://toidicodedao.com/2018/09/11/su-khac-biet-giua-server-side-rendering-va-client-side-rendering/,web development
Tại sao code hiện tại của dự án lại … “tởm” quá vậy?,https://toidicodedao.com/2018/05/22/tai-sao-code-tom/,technology
Làm trò với Puppeteer – Phần 2: Cùng cào dữ liệu và vếu từ kênh 14,https://toidicodedao.com/2017/12/19/puppeteer-headless-chrome-api-phan-2-cao-du-lieu-kenh14/,web crawler
Series Nhập Môn Lập Trình – Học ngôn ngữ lập trình đầu tiên như thế nào?,https://toidicodedao.com/2017/06/29/hoc-ngon-ngu-lap-trinh-dau-tien/,đại học
Series Nhập Môn Lập Trình – Công việc thường ngày của một lập trình viên,https://toidicodedao.com/2017/03/23/cong-viec-lap-trinh-vien-lam-gi/,series nhập môn lập trình
Bạn muốn code giỏi? Thử luyện tập và “chiến đấu” với bọn nước ngoài xem nào!,https://toidicodedao.com/2016/11/24/fight-with-code-the-hien-trinh-do/,topcoder
Microsoft Cognitive Service API – Phép màu công nghệ,https://toidicodedao.com/2016/07/25/microsoft-cognitive-service-api/,vi diệu
"Series JavaScript sida – Cùng làm quen và “chịch”, nhầm… nghịch ES6",https://toidicodedao.com/2016/04/05/series-javascript-sida-cung-lam-quen-va-chich-nham-nghich-es6/,source code
Giải Thích về Async/Await Javascript trong 10 phút,https://viblo.asia/p/giai-thich-ve-asyncawait-javascript-trong-10-phut-1VgZvBn7ZAw,async
Học Regular Expression và cuộc đời bạn sẽ bớt khổ (Updated v2.2),https://viblo.asia/p/hoc-regular-expression-va-cuoc-doi-ban-se-bot-kho-updated-v22-Az45bnoO5xY,clean code
jQuery là gì? Tổng quan và hướng dẫn sử dụng jQuery,https://viblo.asia/p/jquery-la-gi-tong-quan-va-huong-dan-su-dung-jquery-L4x5xaXbKBM,html element
Cùng tôi chia sẻ,https://viblo.asia/s/z45bx8n6ZxY,website technologies
Khám phá đại bản doanh Python,https://viblo.asia/s/OVlYq8Ozl8W,daibandoanhpython
Polymorphic Associations trong Ruby on Rails,https://viblo.asia/s/eVKByaYJ5kW,rails
Let's start Python,https://viblo.asia/s/3vKjR86MK2R,beginner python
API Testing - Một vài điều cần biết,https://viblo.asia/s/68Z00nmAZkG,crud
Lập trình Golang từ cơ bản đến nâng cao,https://viblo.asia/s/L6lAy1YJlek,golang
Kiến trúc máy tính và hệ điều hành,https://viblo.asia/s/RNZqg8Jb50n,computer science
"Tạo 1 Search app hoàn chỉnh với SearchView, RxJava và data binding",https://viblo.asia/s/OVlYq8Qrl8W,android
Tạo Chrome extension với Typescript + Vue theo phong cách Viblo,https://viblo.asia/s/pmleB8G95rd,javascript
Áp dụng các thuật toán sắp xếp trong Javascript,https://viblo.asia/s/Am5yqPgw5db,mergesort
learning Spring,https://viblo.asia/s/AyK8VqzplxX,spring boot
Từ ES5 tới ES10 — tất cả các feature được thêm vào JavaScript từ 2015 tới 2019,https://viblo.asia/s/o754jL8XZM6,javascript
Tut về AI Trí Tuệ Nhân Tạo,https://viblo.asia/s/QqKLv34Ol7z,deep learning
Nội dung thực hiện,https://viblo.asia/s/JzKmgD9Bl9N,notification
Authentication story,https://viblo.asia/s/jy5VB29V5ra,authentication
Hikari Connection Pool - Java dev ắt phải biết!,https://viblo.asia/s/375z09q2ZGW,framework
RxSwift - Reactive Programing in Swift,https://viblo.asia/s/Am5yq02L5db,reactivex
CSS Tips And Tricks,https://viblo.asia/s/QqKLv3drl7z,tips
VueJS nâng cao (tips and tricks),https://viblo.asia/s/jy5VB2Ay5ra,twitter
Sinh viên CNTT cần biết,https://viblo.asia/s/MnKMJDGDZ7P,web development
"Xây dựng các ứng dụng không máy chủ với Nodejs, AWS Lambda, API Gateway, Serverless Framework và DynamoDB",https://viblo.asia/s/aGK7jNNM5j2,node.js
Phỏng vấn JavaScript hay và khó,https://viblo.asia/s/o754jLOeZM6,phỏng vấn
Validate data với Json schema,https://viblo.asia/s/jeZ107j8KWz,node.js
Ansible Fundamentals,https://viblo.asia/s/VgZvE2rYKAw,ansible-module
Lập trình IOS - Thử thách từ con số 0,https://viblo.asia/s/L6lAye0Dlek,""
How To Become An Agile Tester,https://viblo.asia/s/Q75wqNV9ZWb,agile
Functional Programming in JavaScript,https://viblo.asia/s/Je5Ejz74KnL,javascript
E Commerce Testing,https://viblo.asia/s/dbZN7QnnlYM,translated
Tôi đã lên cấp và tiến hoá như thế nào qua 6 năm lăn lộn trong ngành – Phần 2,https://toidicodedao.com/2020/08/12/developer-tien-hoa-phan-2/,typescript
Những cách đặt câu hỏi lập trình hay ho để “được” ăn gạch đá!,https://toidicodedao.com/2019/11/05/cach-dat-cau-hoi-lap-trinh/,tư vấn
"Kiến thức trong ngành IT có 2 loại – Một loại để càng lâu càng cũ, loại kia thì ngược lại",https://toidicodedao.com/2019/04/16/kien-thuc-cong-nghe-nganh-it/,thư viện
Lightning Talk Kì 23 – Bốn kĩ năng mềm lập trình viên nên có,https://toidicodedao.com/2018/11/22/lightning-talk-ki-23-bon-ki-nang-mem-lap-trinh-vien-nen-co/,đại học
9 project nhỏ mà bạn có thể code để luyện tập kĩ năng lập trình,https://toidicodedao.com/2018/09/04/project-luyen-tap-ki-nang-lap-trinh/,web bán hàng
"Linter – Giúp bạn viết code tốt hơn, xịn hơn, không cần senior hay giáo viên chỉ dạy",https://toidicodedao.com/2018/05/15/viet-code-tot-hon-voi-linter-eslint-visual-studio-code/,vscode
Làm trò với Puppeteer – Phần 1: Cùng tìm hiểu về Puppeteer và Headless Browser,https://toidicodedao.com/2017/12/12/puppeteer-headless-chrome-api-phan-1/,web crawler
Series UI/UX Cho Developer – Phân biệt UI và UX,https://toidicodedao.com/2017/06/20/phan-biet-ui-va-ux/,ux
Series Nhận diện Idol: Phần cuối – Từ Demo tới Deploy – Hoàn chỉnh ứng dụng,https://toidicodedao.com/2017/03/21/series-nhan-dien-idol-phan-cuoi-hoan-chinh-deploy-ung-dung/,webtask
Series Bảo Mật Nhập Môn – Insecure Direct Object References – Giấu đầu lòi đuôi,https://toidicodedao.com/2016/11/22/lo-hong-bao-mat-insecure-direct-object-references/,vietnamwork
Series Phản Phác Quy Chân – Bí kíp để trở thành “cao thủ” trong việc fix bug,https://toidicodedao.com/2016/07/18/cao-thu-fix-bug/,series phản phác qui chân
[Giải trí] Tổng hợp các comment “bá đạo” từ trước đến nay,https://toidicodedao.com/2016/03/30/giai-tri-tong-hop-cac-comment-ba-dao-tu-truoc-den-nay/,viết code
Series C# hay ho: Luận về cái chết của Silverlight,https://toidicodedao.com/2015/12/08/series-c-hay-ho-luan-ve-cai-chet-cua-silverlight/,wpf
Top 6 “trường dạy code” cho các developer,https://toidicodedao.com/2015/08/20/top-6-truong-day-code-cho-cac-developer/,trường code
Tăng sức mạnh cho javascript với lodash,https://toidicodedao.com/2015/04/16/tang-suc-manh-cho-javascript-voi-lodash/,thư viện
Callback trong javascript,https://toidicodedao.com/2015/02/05/callback-trong-javascript/,linq
Cách mạng 0.4 của Neovim: Floating Window,https://thefullsnack.com/posts/vim-play-with-floating.html,vimc
Đừng đánh nhau với borrow checker,https://thefullsnack.com/posts/rust-borrow-checker-part-1.html,rust
"Quick and Dirty Stack, Queue and Deque in JavaScript",https://thefullsnack.com/posts/quick-and-dirty-stack-queue.html,"code , javascript , algorithmquick , queue"
Đi làm cho startups,https://thefullsnack.com/posts/work-for-a-startup.html,"random , opinion"
"Silicon Valley, Route 128 và Việt Nam?",https://thefullsnack.com/posts/silicon-valley-va-vietnam.html,"random , opinionsilicon , route"
Algorithm Visualization,https://thefullsnack.com/posts/algorithm-visualization.html,"code , algorithm , visualization , calgorithm"
Chuyện lương :)),https://thefullsnack.com/posts/my-salary-story.html,randomchuy
Vẽ Quốc kỳ Việt Nam bằng Flutter,https://viblo.asia/p/ve-quoc-ky-viet-nam-bang-flutter-1VgZvM1mKAw,flutter
Hướng dẫn cài đặt localhost với XAMPP,https://viblo.asia/p/huong-dan-cai-dat-localhost-voi-xampp-OeVKBN00KkW,xampp
Ứng Dụng Elasticsearch Trong Project Laravel,https://viblo.asia/s/JzKmg8M6l9N,elasticsearch trong laravel
Nghiên cứu iOS cùng SwiftUI,https://viblo.asia/s/Q75wqJW9ZWb,ios
The Avengers Auditorium : An Assembly of the Average Amateur Aficionado in the Art of Argument.,https://viblo.asia/s/jy5VB8xz5ra,mysql
Machine Learning Engineering?!,https://viblo.asia/s/W65GEj2xZDO,model optimization
Quản lý state trong react app với RecoilJS,https://viblo.asia/s/dbZN760nlYM,reactjs
Github Education Packs,https://viblo.asia/s/Q75wqJD2ZWb,github
Kiến thức cơ bản về Node js,https://viblo.asia/s/DVK2jDvjKLj,javascript
Tìm hiểu một số Docker cơ bản,https://viblo.asia/s/Q75wqJReZWb,docker swarm
Test Responsive of WEB on mobile devices with Simulator,https://viblo.asia/s/zD5dB8m0ZjY,#web
Laravel + VueJS + Package,https://viblo.asia/s/GJ59jL81KX2,handle validation
Amazon Web Services Journey,https://viblo.asia/s/aQZRbPEAZvx,solution architecture
Các bài viết về Git,https://viblo.asia/s/nB5pXJLd5PG,git
speech  to text Vietnamese,https://viblo.asia/s/VgZvE2kpKAw,analysis_vietnamese
Tấn công mạng là gì?,https://viblo.asia/s/L6lAye7mlek,an toàn
Back to basic - Linux Command Line,https://viblo.asia/s/o754jLX3ZM6,linux
Xây dựng Chatbot và services cho ứng dụng Chatbot theo kịch bản,https://viblo.asia/s/P0lPmJob5ox,chatbot
Handbook Computer Vision with Deep Learning,https://viblo.asia/s/MnKMJDQrZ7P,image classification
Xây dựng một blog cá nhân bằng VuePress,https://viblo.asia/s/DVK2jPXAKLj,vuepress
System Recovery,https://viblo.asia/s/AyK8VqvolxX,tăng tốc khởi động lại
1 số gói hỗ trợ trong Laravel 5.7,https://viblo.asia/s/68Z00JnjZkG,php
Các Bài Học Về Cơ Sở Dữ Liệu,https://viblo.asia/s/aGK7jNPb5j2,sql
Tổng hợp những bài viết hay.,https://viblo.asia/s/P0lPmJJm5ox,sublime text
"Test_Process: Objectives, Stage and Activities",https://viblo.asia/s/vElaBkNA5kw,""
Lập trình Kotlin nâng cao,https://viblo.asia/s/Wj53Omz156m,inline function
Save for me..........,https://viblo.asia/s/68Z00JeNZkG,nosql
Series about node js,https://viblo.asia/s/P0lPmJ3g5ox,express
Code review - How to make it awesome,https://viblo.asia/s/7LKXNq72lV4,code review
JavaScript Design Patterns,https://viblo.asia/s/jeZ107mYKWz,javascript design patterns
Tìm hiểu JavaScript,https://viblo.asia/s/JzKmgDaDl9N,java
Tìm hiểu về Typescript,https://viblo.asia/s/rLZDXoDeZk0,typescript
Zimbra Mail on CentOS Server,https://viblo.asia/s/Wj53OmWp56m,server
javascript quick tip,https://viblo.asia/s/aQZRbPv0Zvx,design pattern
Tối ưu công cụ lập trình,https://viblo.asia/s/zD5dBovzZjY,svn
Những cuộc “chạy đua vũ trang” ngầm khá hay ho trong giới công nghệ,https://toidicodedao.com/2020/07/14/chay-dua-vu-trang-cong-nghe/,web crawler
Cùng học Cờ Lao – Azure Phần 7: Một số service hay ho khác của Azure,https://toidicodedao.com/2019/10/29/cung-hoc-co-lao-azure-phan-7-mot-so-service-hay-ho-khac-cua-azure/,điện toán đám mây
Cùng học Cờ Lao – Azure Phần 4.1: Azure App Service là gì? Nó có gì hay ho?,https://toidicodedao.com/2019/04/09/cung-hoc-co-lao-azure-phan-4-1-azure-app-service-la-gi-no-co-gi-hay-ho/,điện toán đám mây
Review sách: Site Reliability Engineering – How Google Run Production System,https://toidicodedao.com/2018/11/20/review-sach-site-reliability-engineering-how-google-run-production-system/,system architecture
"Lộ trình học lập trình, vài lời khuyên cho các bạn sinh viên IT",https://toidicodedao.com/2018/08/30/lo-trinh-hoc-cong-nghe-thong-tin/,đồ án tốt nghiệp
Tại sao đa phần các công ty thích dùng công nghệ “lỗi thời”,https://toidicodedao.com/2018/05/08/tai-sao-da-phan-cac-cong-ty-thich-dung-cong-nghe-loi-thoi/,technology
Gắn râu Yua Mikami – Phần 3: Kết hợp Face Detection + Image Processing và… Toán Học,https://toidicodedao.com/2018/05/03/gan-rau-yua-mikami-face-detection-image-processing-toan-hoc/,tutorial
"Ngày xửa ngày xưa, lập trình là vốn là chuyện của … đàn bà???",https://toidicodedao.com/2017/12/05/ngay-xua-lap-trinh-la-chuyen-cua-dan-ba/,đàn bà
Giới thiệu Series UI/UX Cho Developer – “Hack Não” người dùng với UX tuyệt hảo,https://toidicodedao.com/2017/06/12/series-ux-ui-gioi-thieu/,ux
Giới thiệu series “Nhập Môn Lập Trình Không Code”,https://toidicodedao.com/2017/03/16/nhap-mon-lap-trinh-khong-code/,đại học
Series Bảo Mật Nhập Môn – SQL Injection – Lỗ hổng bảo mật thần thánh,https://toidicodedao.com/2016/11/15/lo-hong-sql-injection-than-thanh/,xss
Series C# hay ho – Hello .NET Core,https://toidicodedao.com/2016/07/12/series-c-hay-ho-hello-net-core/,webform
Ngày đầu đi code dạo nơi đất khách quê người – Phần 2,https://toidicodedao.com/2016/03/29/ngay-dau-di-code-dao-noi-dat-khach-que-nguoi-phan-2/,đồng nghiệp
Series C# hay ho: Tại sao WinForm vẫn “chưa chết” – Có nên học WinForm hay không ?,https://toidicodedao.com/2015/12/03/series-c-hay-ho-tai-sao-winform-van-chua-chet-co-nen-hoc-winform-hay-khong/,xaml
Những kĩ năng cần có của một web developer,https://toidicodedao.com/2015/08/18/nhung-ki-nang-can-co-cua-mot-web-developer/,website
"Áp dụng LINQ trong javascript, chuyện nhiều người chưa biết",https://toidicodedao.com/2015/04/14/ap-dung-linq-trong-javascript-chuyen-nhieu-nguoi-chua-biet/,programming
Viết và chia sẻ code online với fiddle,https://toidicodedao.com/2015/02/03/viet-va-chia-se-code-online-voi-fiddle/,programming
Vùng lùng bùng,https://thefullsnack.com/posts/vung-lung-bung.html,"random , opinionv"
Gõ tiếng Việt trên Emacs Linux,https://thefullsnack.com/posts/emacs-tieng-viet.html,"emacs , linuxg"
Phân tích và tiếp cận bài toán Quy hoạch động,https://thefullsnack.com/posts/dynamic-programming.html,algorithmph
Algorithm in Frontend - Kỳ 3: Hashmap,https://thefullsnack.com/posts/frontend-algorithm-003.html,"code , algorithm , frontendalgorithm"
Sử dụng Google SpreadSheet (Google Sheet) để thực hiện data-driven testing trong Selenium Java,https://viblo.asia/p/su-dung-google-spreadsheet-google-sheet-de-thuc-hien-data-driven-testing-trong-selenium-java-1Je5E9oL5nL,automation
Ansible from zero (P1) - Cơ bản,https://viblo.asia/p/ansible-from-zero-p1-co-ban-maGK732DKj2,ansible-module
So sánh sự giống và khác nhau giữa phương thức GET và phương thức POST,https://viblo.asia/p/so-sanh-su-giong-va-khac-nhau-giua-phuong-thuc-get-va-phuong-thuc-post-gDVK247mlLj,get and post
Dựng môi trường phát triển nhanh chóng với sun-asterisk-research/docker-php-development,https://viblo.asia/p/dung-moi-truong-phat-trien-nhanh-chong-voi-sun-asterisk-researchdocker-php-development-maGK7329Kj2,docker
ES6 theo góc nhìn của beginer,https://viblo.asia/p/es6-theo-goc-nhin-cua-beginer-oOVlY2Da58W,es6
Thuật memo để đạt được hiệu quả cao trong công việc .,https://viblo.asia/p/thuat-memo-de-dat-duoc-hieu-qua-cao-trong-cong-viec-Qbq5QQR35D8,todolist
"Làm app ""To do list"" với ReactJS & NodeJS",https://viblo.asia/s/aGK7jP8x5j2,authenticate
Reactjs nâng cao,https://viblo.asia/s/VgZvEv9rKAw,reactjs
React Packages Overview,https://viblo.asia/s/Je5EjW84KnL,react router
Xây dựng hệ thống nhận dạng khuôn mặt real time,https://viblo.asia/s/nB5pX8e75PG,sharpartificial intelligence
Webpack từ A đến Á cùng kentrung,https://viblo.asia/s/pmleB8Am5rd,css
Cosmos SDK tutorial,https://viblo.asia/s/jeZ103gjKWz,cosmossdk
Dịch bài - Translated Article,https://viblo.asia/s/AyK8VmEElxX,mayfest
Docker for Newbie - 0 to Hero,https://viblo.asia/s/W65GEjk9ZDO,docker
Git Essentials - Tổng hợp các bài viết chọn lọc về Git,https://viblo.asia/s/JzKmg82kl9N,version control system (vcs)
Tổng hợp những thay đổi trong Rails 6?,https://viblo.asia/s/Wj53OQJw56m,rails 6
Tìm hiểu về Docker,https://viblo.asia/s/3m5WB8wylO7,docker là gì
[JavaScript] Webpack cơ bản phần,https://viblo.asia/s/L6lAye3Alek,javascript
Programming Language,https://viblo.asia/s/Wj53OmY856m,logo programming language
Series về Hackintosh,https://viblo.asia/s/nB5pXJYD5PG,install
Design Patterns,https://viblo.asia/s/aGK7jNn95j2,design pattern
SEO trên ứng dụng ReactJS,https://viblo.asia/s/P856j2D35Y3,reactjs
Tìm hiểu Sàn giao dịch tiền điện tử (cryptocurrency),https://viblo.asia/s/z45bxjVOZxY,sàn giao dịch binance
Tạo Custom View trong Android,https://viblo.asia/s/bq5QL7V3lD8,customview
Series ASP.NET MVC,https://viblo.asia/s/bq5QL783lD8,.net mvc
Spring security,https://viblo.asia/s/aQZRbP8GZvx,spring security
[Back To Basic],https://viblo.asia/s/375z099jZGW,javascript
Introduction to Deeplearning,https://viblo.asia/s/375z09APZGW,neural networks
Tìm hiểu về Javascript,https://viblo.asia/s/RNZqg7AG50n,node.js
Laravel learning,https://viblo.asia/s/WrZngQoblxw,""
SOLID Principles,https://viblo.asia/s/WrZngQznlxw,ruby on rails
Linux advance articles,https://viblo.asia/s/WOZrgP3NlQ0,memory
Kotlin -  inheritance and development,https://viblo.asia/s/bq5QL7DzlD8,làm quen kotlin
Jquery Validation,https://viblo.asia/s/eVKByjAJ5kW,jquery
2018 - Cùng nhau học VueJS,https://viblo.asia/s/b85ogvV252G,vuejs example
Laravel - những công nghệ nên biết,https://viblo.asia/s/MnKMJD0aZ7P,lap trinh vien php
[MLE] Machine Learning Experiment,https://viblo.asia/s/GJ59j0MDKX2,""
Chi tiết về material design trong android,https://viblo.asia/s/QqKLv3b0l7z,android
Mình đã làm bể cá thông minh như thế nào,https://viblo.asia/s/eVKByjnY5kW,iot
Tìm hiểu về Kubernetes,https://viblo.asia/s/bq5QL7Q4lD8,quản lý docker
Immutability trong Reactjs,https://viblo.asia/s/J3ZgBpPAKmB,functional programming
Phân loại văn bản Tiếng Việt,https://viblo.asia/s/3m5WBN08lO7,""
Cảnh giới cao nhất của việc Code chính là … không Code!,https://toidicodedao.com/2020/06/30/canh-gioi-cao-nhat-no-code/,thiết kế hệ thống
Chuyện về bậc thiền sư và chàng coder trẻ tuổi,https://toidicodedao.com/2019/10/22/bac-thien-su-va-chang-coder/,uncle bob
"Thực hư chuyện Facebook lưu mật khẩu dưới dạng text, để lộ mật khẩu trăm triệu người dùng?",https://toidicodedao.com/2019/03/26/facebook-luu-mat-khau-dang-text-lo-mat-khau/,security
"Từ chuyện về cây bút chì trong vũ trụ, đến chuyện làm web hiện đại và về cách giải quyết vấn đề",https://toidicodedao.com/2018/11/15/chuyen-lam-web-over-engieering-va-giai-quyet-van-de/,web development
Series Lược Sử Lập Trình Web Phần 4.2 – Web Front-end hiện đại có gì hot,https://toidicodedao.com/2018/08/28/series-luoc-su-lap-trinh-web-phan-4-2-front-end-web-hien-dai-co-gi-hot/,webpack
Gắn râu JAV Idol – Phần 2: Làm quen với các thư viện và API cần sử dụng,https://toidicodedao.com/2018/04/24/gan-rau-jav-idol-phan-2-thu-vien-va-api/,yua mikami
Điểm số có thật sự quan trọng với Sinh Viên IT hay không?,https://toidicodedao.com/2017/11/16/diem-so-co-quan-trong-voi-sinh-vien-it/,điểm số
"Series Phản Phác Quy Chân – Đừng cắm mặt vào dùng công nghệ, hãy hiểu nó!",https://toidicodedao.com/2017/06/06/dung-cong-nghe-hieu-cong-nghe/,series phản phác qui chân
"Series Nhận diện Idol: Phần 6.2 – Từ Demo tới Deploy, viết RestAPI cho ứng dụng với WebTask",https://toidicodedao.com/2017/03/14/series-nhan-dien-idol-phan-6-2-tu-demo-toi-deploy-viet-restapi-cho-ung-dung-voi-webtask/,website
Nguyễn Nhật Ánh sẽ nói gì về lập trình và… code?,https://toidicodedao.com/2016/11/03/nguyen-nhat-anh-lap-trinh-code/,văn học
Series JavaScript sida – Promise – Hứa thật nhiều thất hứa thật nhiều,https://toidicodedao.com/2016/07/05/javascript-promise/,sida
Ngày đầu đi code dạo nơi đất khách quê người – Phần 1,https://toidicodedao.com/2016/03/24/ngay-dau-di-code-dao-noi-dat-khach-que-nguoi-phan-1/,đồng nghiệp
Series C# hay ho: EPPlus – Thư viện Excel “bá đạo” – Phần 2,https://toidicodedao.com/2015/11/26/series-c-hay-ho-epplus-thu-vien-excel-ba-dao-phan-2/,tạo file excel
Sự khác biệt giữa Web Site và Web Application,https://toidicodedao.com/2015/08/13/su-khac-biet-giua-web-site-va-web-application/,website
Kỹ thuật kiểm thử hộp trắng - White-box testing,https://viblo.asia/p/ky-thuat-kiem-thu-hop-trang-white-box-testing-maGK7MpOlj2,""
"Object detection: Speed and Accuracy (Faster R-CNN, R-FCN, SSD, FPN, RetinaNet and YOLOv3)",https://viblo.asia/p/object-detection-speed-and-accuracy-faster-r-cnn-r-fcn-ssd-fpn-retinanet-and-yolov3-ByEZkJRWKQ0,computer vision
Lập trình Web,https://viblo.asia/p/lap-trinh-web-eW65G1yJZDO,web php
50 tips cho mọi lập trình viên (Phần 1),https://viblo.asia/p/50-tips-cho-moi-lap-trinh-vien-phan-1-3P0lPDJPlox,productivity
Bí kíp luyện công Vue.js,https://viblo.asia/s/rLZDX4AEZk0,vuejs lifecycle
Trà chanh- chém gió về paper,https://viblo.asia/s/3m5WB82wlO7,computer vision
Dive into design partterns,https://viblo.asia/s/JzKmg8LDl9N,design pattern
SOLID trong Android,https://viblo.asia/s/OVlYq8E4l8W,solid
Cùng nhau tìm học Vuejs,https://viblo.asia/s/nB5pX8dY5PG,vue
Sinh Test data tự động từ các đồ thị UML,https://viblo.asia/s/jy5VB8k95ra,statediagram
Tự học Natural Language Processing,https://viblo.asia/s/GJ59jLwxKX2,feature engineering
DevOps cùng tôi,https://viblo.asia/s/DVK2jDx0KLj,terraform
Front-end development,https://viblo.asia/s/yEZkg8BAZQ0,html5
Javascript - Learn enough to be awesome,https://viblo.asia/s/b85ogvPW52G,slice
Design Pattern in Swift,https://viblo.asia/s/68Z00JX2ZkG,prototype pattern
Mocks không phải là Stubs,https://viblo.asia/s/WrZngQqvlxw,stub
Refactor Code In C#,https://viblo.asia/s/P856j2EW5Y3,c#
NodeJS & Beyond,https://viblo.asia/s/z45bxjvNZxY,javascript
Khám phá Android Q,https://viblo.asia/s/yEZkgnRqZQ0,android
CSS - Hogwarts University for Hary-Developer,https://viblo.asia/s/MnKMJDkrZ7P,rem
UX/UI Performance Best Practices,https://viblo.asia/s/P0lPmJVP5ox,progressive web app
Cùng nhau học ReactJs,https://viblo.asia/s/Wj53OmQe56m,react-redux
"Symbols, Iterators, Generators, Async/Await và Async Iterators trong Javascript",https://viblo.asia/s/L6lAye1glek,iterator
Chuyện tình Spring và JMS,https://viblo.asia/s/3vKjRggNK2R,spring
Mastering Android Themes,https://viblo.asia/s/zD5dBoRWZjY,""
Học VueJS và Laravel từ căn bản đến nâng cao,https://viblo.asia/s/z45bxjq6ZxY,list rendering
React Native mini course,https://viblo.asia/s/4x5xpqrq5BM,""
Machine Learning cho người mới bắt đầu,https://viblo.asia/s/WOZrgPVplQ0,machine learning
My list favorite of php,https://viblo.asia/s/375z09VbZGW,oop
Docker for beginner,https://viblo.asia/s/DVK2jPBXKLj,nginx
Tìm hiểu về BEM - A Front End Methodology,https://viblo.asia/s/MnKMJD2aZ7P,coding style
Series JSF Framework,https://viblo.asia/s/VgZvE2D1KAw,jsf
Tìm hiểu về Elasticsearch,https://viblo.asia/s/VgZvE2M1KAw,fulltext search
Machine Learning,https://viblo.asia/s/L6lAye2Jlek,model representation
Sập Server có phải muôn đời – Phần 3: Phương pháp phòng chống – ngủ ngon không lo server sập,https://toidicodedao.com/2020/06/16/sap-server-co-phai-muon-doi-phan-3-phuong-phap-phong-chong-ngu-ngon-khong-lo-server-sap/,sla
"Sống khiêm tốn lại thôi nào, có khi chúng ta không giỏi như mình nghĩ!",https://toidicodedao.com/2019/10/15/song-khiem-ton-lai/,thành công
Lightning Talk Kì 29 – Những môn học quan trọng trong ngành lập trình,https://toidicodedao.com/2019/03/20/lightning-talk-ki-29-nhung-mon-hoc-quan-trong-trong-nganh-lap-trinh/,đi làm
Cùng Học Cờ Lao – Cloud là cái chi chi? Cloud có gì hot?,https://toidicodedao.com/2018/11/13/cloud-la-gi-tong-quat-ve-cloud/,điện toán đám mây
Series Lược Sử Lập Trình Web Phần 4.1 – ReactJS ngang trời xuất thế,https://toidicodedao.com/2018/08/21/series-luoc-su-lap-trinh-web-phan-4-1-reactjs-ngang-troi-xuat-the/,web
Gắn râu Sơn Tùng – Phần 1 : Bắt chước tính năng cực hay của Snapchat và Facebook,https://toidicodedao.com/2018/04/17/gan-rau-son-tung-phan-1-bat-chuoc-tinh-nang-cuc-hay-cua-snapchat-va-facebook/,tutorial
Năm ý tưởng cực thú dzị cho đồ án tốt nghiệp ngành CNTT – Phần 2,https://toidicodedao.com/2017/11/14/nam-y-tuong-cuc-thu-dzi-cho-do-an-tot-nghiep-nganh-cntt-phan-2/,đồ án tốt nghiệp
