name,link,tag
[For beginners in PM] 15 chủ đề để học về cơ sở và kĩ thuật quản lý dự án.,https://viblo.asia/s/375z0mz6ZGW,project management
Học Javascript cùng Báu,https://viblo.asia/s/Am5yqPL85db,js
Tôi đã học Assembly 32bit như thế nào,https://viblo.asia/s/P0lPmrwo5ox,assembly
Tìm hiểu về Laravel 6.x,https://viblo.asia/s/P0lPmJgG5ox,semantic
Elasticsearch | From zero to hero,https://viblo.asia/s/OVlYq0Xyl8W,types
Web API - Căn Bản,https://viblo.asia/s/WOZrgPYYlQ0,api
Cùng học Kotlin Coroutine,https://viblo.asia/s/z45bxjBoZxY,android
Tự Học Lập Trình Android,https://viblo.asia/s/P0lPmJo45ox,android
[Spring boot + Spring data] Tập hợp các ví dụ sử dụng spring boot + spring data,https://viblo.asia/s/L6lAyeORlek,spring data
React app làm việc với Rails 5.1 API,https://viblo.asia/s/375z09NRZGW,ruby on rails
Tạo ứng dụng đọc sách điện tử với EPUB,https://viblo.asia/s/rLZDXogOZk0,java
Series Rails cơ bản.,https://viblo.asia/s/pmleBzzk5rd,ruby on rails
Eloquent - Behind the Mask,https://viblo.asia/s/dbZN7QRqlYM,eloquent
Tập tành tìm hiểu và viết chrome extension bằng VueJS,https://viblo.asia/s/z45bxjRQZxY,chrome extension
Ngôn ngữ lập trình Go,https://viblo.asia/s/OVlYq0RQl8W,oop
Login social network,https://viblo.asia/s/vElaBkq45kw,facebook api
JavaScript - ES6,https://viblo.asia/s/WrZngQrnlxw,this
Giới thiệu về Shopify,https://viblo.asia/s/b85ogvrj52G,shopify domain
Play  Framework,https://viblo.asia/s/4x5xpqVO5BM,""
My list favorite of php,https://viblo.asia/s/375z09VbZGW,oop
Docker for beginner,https://viblo.asia/s/DVK2jPBXKLj,nginx
Hướng dẫn Apache JMeter,https://viblo.asia/s/DVK2jPLXKLj,""
Series JSF Framework,https://viblo.asia/s/VgZvE2D1KAw,jsf
javascript quick tip,https://viblo.asia/s/aQZRbPv0Zvx,design pattern
"Các hệ thống lớn sử dụng Rate Limiting để chống DDOS, hạn chế spam, bảo vệ hệ thống như thế nào? – Phần 1",https://toidicodedao.com/2020/03/17/rate-limiting-chong-ddos-p1/,trà sữa
Ba bài học về Software Engineering học được qua một buổi hái xoài (bonus thêm 2 trái xoài siêu to khổng lồ),https://toidicodedao.com/2019/07/09/hai-xoai-va-software-engineer/,đại học
Chuyện Code Chuyện Đời – Lại chuyện tình iu và chuyện kinh nghiệm code,https://toidicodedao.com/2019/01/22/chuyen-tinh-iu-va-kinh-nghiem-code/,đi làm
Bốn phương pháp rèn luyện tư duy lập trình,https://toidicodedao.com/2018/10/09/ren-luyen-tu-duy-lap-trinh/,youtube channel
Tổng hợp những câu nói gây ức chế nhất cho developer,https://toidicodedao.com/2018/07/05/cau-noi-gay-uc-che-developer/,đi làm
Tổng hợp sách hay về JavaScript – Từ nhập môn đến nâng cao,https://toidicodedao.com/2018/03/06/tong-hop-sach-hay-ve-javascript-tu-nhap-mon-den-nang-cao/,thư viện
Tổng hợp những clip livestream hay của Tôi đi Code Dạo và Codeaholicguy,https://toidicodedao.com/2017/08/24/tong-hop-nhung-clip-livestream-hay-cua-toi-di-code-dao-va-codeaholicguy/,web developer
Series Nhập Môn Lập Trình – Hai con đường trở thành lập trình viên: Đại Học và Học Đại,https://toidicodedao.com/2017/05/04/tro-thanh-lap-trinh-vien/,đại học
Series Nhận diện Idol: Phần 4.1 – Lý thuyết và cơ chế nhận diện khuôn mặt,https://toidicodedao.com/2017/02/07/nhan-dien-idol-phan-4-1-ly-thuyet-co-che/,website
Series Bảo Mật Nhập Môn – Giao thức HTTP “bảo mật” đến mức nào?,https://toidicodedao.com/2016/10/04/bao-mat-cua-giao-thuc-http/,ssl
Series SOLID cho thanh niên code CỨNG: Dependency Inversion Principle,https://toidicodedao.com/2016/06/14/series-solid-cho-thanh-nien-code-cung-dependency-inversion-principle/,srp
Ngày đầu đi code dạo nơi đất khách quê người – Phần 1,https://toidicodedao.com/2016/03/24/ngay-dau-di-code-dao-noi-dat-khach-que-nguoi-phan-1/,đồng nghiệp
Giới thiệu tổng quát về Meteor,https://toidicodedao.com/2015/12/10/gioi-thieu-tong-quat-ve-meteor/,website
Hướng dẫn tích hợp Travis-CI vào project trên github,https://toidicodedao.com/2015/09/15/huong-dan-tich-hop-travis-ci-vao-project-tren-github/,visual studio
Cách tiếp cận 1 ngôn ngữ/công nghệ mới – Phần 2,https://toidicodedao.com/2015/06/25/cach-tiep-can-1-ngon-ngucong-nghe-moi-phan-2/,đại học
Mẹo vặt trong Visual Studio – Liệu bạn đã biết rõ IDE của mình chưa?,https://toidicodedao.com/2015/03/12/meo-vat-trong-visual-studio-lieu-ban-da-biet-ro-ide-cua-minh-chua/,visual studio
Be an Amateur,https://thefullsnack.com/posts/be-an-amateur.html,"random , opinionbe"
Chuyện không đầu không đít (Phần 2),https://thefullsnack.com/posts/chuyen-khong-dau-khong-dit-phan-2.html,"random , opinionchuy"
Keyboard from Scratch: Debounce,https://thefullsnack.com/posts/mechkeyboard-second-part.html,"hardware , hacking , keyboard-buildingkeyboard"
Học Regex cơ bản,https://viblo.asia/p/hoc-regex-co-ban-GrLZDvxV5k0,regular expression (regexp)
CÁC NHÂN TỐ ẢNH HƯỞNG ĐẾN QUYẾT ĐỊNH ĐỊNH GIÁ BÁN SẢN PHẨM TRONG DOANH NGHIỆP,https://viblo.asia/p/cac-nhan-to-anh-huong-den-quyet-dinh-dinh-gia-ban-san-pham-trong-doanh-nghiep-XqakELbWeWK,others
Những điều cần lưu ý và sử dụng Hook trong React (Phần 2),https://viblo.asia/p/nhung-dieu-can-luu-y-va-su-dung-hook-trong-react-phan-2-gDVK2Ln0lLj,reactjs
Radix Sort,https://viblo.asia/p/radix-sort-Do7542eWZM6,ruby
Tìm hiểu Ec-cube 4,https://viblo.asia/s/VgZvEvNYKAw,php
Tìm hiểu về Kubernetes (K8s) từ con số 0,https://viblo.asia/s/nB5pX8N65PG,container
Tableau cho người mới,https://viblo.asia/s/DVK2jD8vKLj,eda
Tìm hiểu cơ bản về hệ phân tán,https://viblo.asia/s/3m5WB8OwlO7,đồng bộ hóa
"JavaScript cho người ""không mới""",https://viblo.asia/s/yEZkg8LgZQ0,javascript
Viết game xếp hình (Tetris) hoàn chỉnh từ con số 0,https://viblo.asia/s/zD5dB8PzZjY,tetris
CSS và những điều thú vị,https://viblo.asia/s/GJ59jLYGKX2,frontend
Crawl comment Facebook Plugin của Phimmoi,https://viblo.asia/s/QqKLvpM0l7z,web mining
Dựng CLI với Cookiecutter,https://viblo.asia/s/WOZrgnDRlQ0,cookiecutter
Paper Explain - Tóm tắt nội dung và Implement các paper trong linh vực AI,https://viblo.asia/s/QqKLvpazl7z,paper
Linux Privilege Escalation,https://viblo.asia/s/Wj53OQgw56m,environment variables
SwiftUI series: tìm hiểu về SwiftUI,https://viblo.asia/s/eVKByazA5kW,securefield
WordPress Tutorial,https://viblo.asia/s/7LKXNqv4lV4,wordpress
Javascript - Learn enough to be awesome,https://viblo.asia/s/b85ogvPW52G,slice
[GAN series-0]: Giới thiệu series bài viết về GAN,https://viblo.asia/s/DVK2jPErKLj,deep learning
Kinh nghiệm code React Native từ một Web Developer,https://viblo.asia/s/jy5VB2GM5ra,messenger
Hướng dẫn MySQl cơ bản,https://viblo.asia/s/375z09jJZGW,ubuntu
Sử dụng Traefik với Docker,https://viblo.asia/s/P0lPmJdG5ox,docker machine
Mocks không phải là Stubs,https://viblo.asia/s/WrZngQqvlxw,stub
Series về Hackintosh,https://viblo.asia/s/nB5pXJYD5PG,install
[iOS] Core Animation,https://viblo.asia/s/DVK2jPAmKLj,ios
Tip And Trick??????????,https://viblo.asia/s/3m5WBNqElO7,certificate authority
Cách tối ưu hoá trang chi tiết ứng dụng của bạn trên Google Play Store,https://viblo.asia/s/P0lPmJpp5ox,android app
SEO trên ứng dụng ReactJS,https://viblo.asia/s/P856j2D35Y3,reactjs
Giới thiệu về ECMAScript 6,https://viblo.asia/s/W65GEpVaZDO,es6
Chuyện tình Spring và JMS,https://viblo.asia/s/3vKjRggNK2R,spring
"Machine Learning, Deep Learning cho người bắt đầu",https://viblo.asia/s/vElaBkkY5kw,python
"Tạo hiệu ứng ""Liên kết hạt (Particles)"" bằng canvas HTML5",https://viblo.asia/s/WOZrgPGvlQ0,canvas
Front End Interview Handbook,https://viblo.asia/s/3vKjRgWdK2R,html
Lập trình Kotlin nâng cao,https://viblo.asia/s/Wj53Omz156m,inline function
Tìm hiểu về IOT thông qua ứng dụng điều khiển các thiết bị trong nhà thông qua Internet,https://viblo.asia/s/24lJDg8aKPM,iot
Amazon Web Services for Essential,https://viblo.asia/s/L6lAye6Dlek,""
Validate data với Json schema,https://viblo.asia/s/jeZ107j8KWz,node.js
Học cách làm app bằng NodeJs với React,https://viblo.asia/s/jy5VB2P35ra,reactjs
Code review - How to make it awesome,https://viblo.asia/s/7LKXNq72lV4,code review
Hướng đối tượng OOP và lập trình PHP,https://viblo.asia/s/jeZ107wYKWz,abstract class
Series Spring Core,https://viblo.asia/s/QqKLv3bpl7z,spring
library_for_web,https://viblo.asia/s/eVKByjNY5kW,restful
Tôi đã viết game Bầu Cua chơi qua Livestream như thế nào!,https://toidicodedao.com/2020/03/03/lam-game-bau-cua-live-stream/,youtube api
Giải ngố về môi trường (environment) – Một khái niệm/kĩ thuật cực hữu ích trong ngành lập trình,https://toidicodedao.com/2019/07/02/environment-trong-lap-trinh/,tester
Cùng học Cờ Lao – Azure Phần 2: Tạo máy ảo (Virtual Machine) Windows để nghịch ngợm,https://toidicodedao.com/2019/01/15/cung-hoc-co-lao-azure-phan-2-tao-may-ao-virtual-machine-windows-de-nghich-ngom/,điện toán đám mây
Làm sao để trở thành senior developer lương “nghìn đô”,https://toidicodedao.com/2018/10/04/lam-sao-thanh-senior-developer/,senior developer
Sự khác biệt giữa developer thường và developer “xịn”,https://toidicodedao.com/2018/07/03/khac-biet-developer-thuong-va-developer-xin/,web
"Đưa kiến thức lập trình tự tìm đến bạn thông qua email, Facebook và Youtube",https://toidicodedao.com/2018/02/27/dua-kien-thuc-lap-trinh-tu-tim-den-ban-thong-qua-email-facebook-va-youtube/,youtube
Làm thế nào để trở thành Web Developer – Phần 2,https://toidicodedao.com/2017/08/22/lam-the-nao-tro-thanh-web-developer-phan-2/,website
Xoá mù Agile và Scurm – Phần 2 – Tìm hiểu và ứng dụng Scrum,https://toidicodedao.com/2017/05/02/ung-dung-scrum/,waterfall
"Rảnh rỗi không biết code gì, sao không làm pet project?",https://toidicodedao.com/2017/01/19/code-pet-project/,startup
Đừng để mình trở thành coder “siêu nhân”,https://toidicodedao.com/2016/09/29/coder-sieu-nhan/,thần thánh
Series SOLID cho thanh niên code CỨNG: Interface Segregation Principle,https://toidicodedao.com/2016/06/09/series-solid-cho-thanh-nien-code-cung-interface-segregation-principle/,solid
Series Phản Phác Qui Chân – Tuốt tuồn tuột về Unicode và Charset,https://toidicodedao.com/2016/03/22/series-phan-phac-qui-chan-tuot-tuon-tuot-ve-unicode-va-charset/,utf-8
Series C# hay ho: Luận về cái chết của Silverlight,https://toidicodedao.com/2015/12/08/series-c-hay-ho-luan-ve-cai-chet-cua-silverlight/,wpf
Tổng quan về lập trình ứng dụng di động – Phần 2,https://toidicodedao.com/2015/09/03/tong-quan-ve-lap-trinh-ung-dung-di-dong-phan-2/,windows phone
Cách tiếp cận 1 ngôn ngữ/công nghệ mới – Phần 1,https://toidicodedao.com/2015/06/23/cach-tiep-can-1-ngon-ngucong-nghe-moi-phan-1/,đại học
Stay healthy,https://thefullsnack.com/posts/stay-healthy.html,randomstay
Học Flutter từ cơ bản đến nâng cao. Phần 2: StatefulWidget vs StatelessWidget. Khi nào thì cần sử dụng cái nào?,https://viblo.asia/p/hoc-flutter-tu-co-ban-den-nang-cao-phan-2-statefulwidget-vs-statelesswidget-khi-nao-thi-can-su-dung-cai-nao-ORNZq12rZ0n,widget
Từng bước học Vue2 Tập 11,https://viblo.asia/p/tung-buoc-hoc-vue2-tap-11-6J3ZgNNRKmB,vue2
"setup Jacoco for an Android Multiple Module Project(Clean Architect Project,...).",https://viblo.asia/p/setup-jacoco-for-an-android-multiple-module-projectclean-architect-project-4dbZNNoqZYM,android development
Software Process Improvement(SPI) - Part 1,https://viblo.asia/p/software-process-improvementspi-part-1-jvEla77oKkw,agile software development
Series 3 | Java,https://viblo.asia/s/jy5VB8BG5ra,javafx
Làm quen với React.js,https://viblo.asia/s/GJ59jLj9KX2,lifecycle
[JAVA] Spring Framework From Scratch,https://viblo.asia/s/aQZRb81QZvx,spring boot
Python cho người mới bắt đầu,https://viblo.asia/s/jeZ103V8KWz,tuple
Pro Kubernetes:  Lý thuyết và Thực tiễn,https://viblo.asia/s/OVlYq81Vl8W,programming
Cypress Hero To Zero,https://viblo.asia/s/L6lAy1XDlek,cypress
Các kỹ thuật thu thập dữ liệu (Crawler) trên Internet,https://viblo.asia/s/7LKXN84elV4,colly
Ứng Dụng Elasticsearch Trong Project Laravel,https://viblo.asia/s/JzKmg8M6l9N,elasticsearch trong laravel
Laravel Vỡ Lòng,https://viblo.asia/s/o754jvWBZM6,laravel
Cùng giải Cryptopals!,https://viblo.asia/s/68Z00nw9ZkG,hash
asdfjhg asdfjhg asdfjhg,https://viblo.asia/s/VgZvEvB1KAw,regex
Các thuật toán sắp xếp thông dụng,https://viblo.asia/s/aGK7jPwL5j2,bubble sort
Lập trình Web với Golang,https://viblo.asia/s/yDZOPg9klwj,server
Hướng dẫn cài đặt OpenCV 4 lên MacOS,https://viblo.asia/s/aGK7jPge5j2,imageprocess
Tổng hợp kiến thức trong tháng,https://viblo.asia/s/jy5VB8Ej5ra,note
Public blockchain for newbie,https://viblo.asia/s/nB5pX8Rw5PG,reactjs
Amazon Web Services Journey,https://viblo.asia/s/aQZRbPEAZvx,solution architecture
Design patterns in ruby,https://viblo.asia/s/yEZkgnbWZQ0,rub
Refactor Code In C#,https://viblo.asia/s/P856j2EW5Y3,c#
Nội dung thực hiện,https://viblo.asia/s/JzKmgD9Bl9N,notification
Tìm hiểu Linux cơ bản,https://viblo.asia/s/Q75wqNb3ZWb,linux
Lập trình với Kotlin cho người mới bắt đầu.,https://viblo.asia/s/Am5yq0NX5db,class
Khám phá Docker.,https://viblo.asia/s/JzKmgDnBl9N,permission
Trả lời các câu hỏi mà bản thân thấy thích thú về lập trình. :),https://viblo.asia/s/DVK2jPNAKLj,class
Thu thâp dữ liệu với Scrapy,https://viblo.asia/s/W65GEpXPZDO,crawler
Ghi chép React Redux,https://viblo.asia/s/o754jL0VZM6,redux
Cùng thử yêu Ruby.,https://viblo.asia/s/rLZDXoMBZk0,ruby
Flask Tutorials (Out-dated),https://viblo.asia/s/WOZrgPL7lQ0,python
React up and running,https://viblo.asia/s/68Z00JJjZkG,jsx
Ứng dụng Deep Learning vào xử lý ảnh,https://viblo.asia/s/z45bxjjQZxY,tensorflow
Thư viện javascript,https://viblo.asia/s/L6lAyeVrlek,javascript
Các mô hình và thuật toán internet phổ biến,https://viblo.asia/s/P856j2G15Y3,digital signature
Xây dựng weather app,https://viblo.asia/s/3m5WBNkWlO7,promise
Blockchain & Smart Contract,https://viblo.asia/s/Am5yq0mq5db,ethereum
React Native mini course,https://viblo.asia/s/4x5xpqrq5BM,""
Machine Learning cho người mới bắt đầu,https://viblo.asia/s/WOZrgPVplQ0,machine learning
Tìm hiểu JavaScript,https://viblo.asia/s/JzKmgDaDl9N,java
Tìm hiểu về Typescript,https://viblo.asia/s/rLZDXoDeZk0,typescript
ECMAScript 2015 - ES6,https://viblo.asia/s/7LKXNqeDlV4,es6
Setup Big Data for ubuntu,https://viblo.asia/s/AyK8VqDElxX,big data
Tối ưu công cụ lập trình,https://viblo.asia/s/zD5dBovzZjY,svn
"Bạn biết JS, jQuery và nghĩ rằng mình đã thành thạo JavaScript? Hãy để hiện thực vả bạn sml",https://toidicodedao.com/2020/02/25/lam-sao-thanh-thao-front-end/,webpack
Cùng học Cờ Lao – Azure Phần 5.2: Tạo và kết nối SQL Database trên Cloud trong 10 phút,https://toidicodedao.com/2019/06/11/cung-hoc-co-lao-azure-phan-5-2-tao-va-ket-noi-sql-database-tren-cloud-trong-10-phut/,điện toán đám mây
Lightning Talk Kì 26 – Qui trình làm việc trong các công ty phần mềm,https://toidicodedao.com/2018/12/27/lightning-talk-ki-26-qui-trinh-lam-viec-trong-cac-cong-ty-phan-mem/,đi làm
Gặp khó khăn khi viết code thì phải làm sao?,https://toidicodedao.com/2018/10/02/gap-kho-khan-khi-viet-code-thi-phai-lam-sao/,viết code
Bạn tưởng CSS đơn giản và dễ học? Bạn sẽ nghĩ lại sau khi đọc bài viết này!,https://toidicodedao.com/2018/06/26/css-co-don-gian-de-hoc/,style
Ngẫm – Không có khiếu code thì liệu có theo ngành lập trình được không?,https://toidicodedao.com/2018/02/06/khong-co-khieu-code-co-nen-theo-nganh-lap-trinh/,đam mê
Làm thế nào để trở thành Web Developer – Phần 1,https://toidicodedao.com/2017/08/17/lam-the-nao-de-tro-thanh-web-developer-phan-1/,website
Xoá mù Agile và Scurm – Phần 1 – Tìm hiểu về Agile,https://toidicodedao.com/2017/04/25/tim-hieu-agile-scrum-la-gi/,waterfall
Series Nhận diện Idol: Phần 3 – Cùng đi đào dữ liệu VAV Idol,https://toidicodedao.com/2017/01/17/series-nhan-dien-idol-phan-3-thu-thap-du-lieu/,website
Series Phản Phác Qui Chân – Luận về Optimize Code,https://toidicodedao.com/2016/09/27/optimize-code/,stackoverflow
Hướng dẫn viết chat bot cho Facebook – Phần 3: Deploy và submit bot cho Facebook,https://toidicodedao.com/2016/06/07/huong-dan-viet-chat-bot-cho-facebook-phan-3-deploy-va-submit-bot-cho-facebook/,webhook
Series Phản Phác Quy Chân – Tại sao cộng string lại chậm,https://toidicodedao.com/2016/03/15/series-phan-phac-quy-chan-tai-sao-cong-string-lai-cham/,string
Series C# hay ho: Tại sao WinForm vẫn “chưa chết” – Có nên học WinForm hay không ?,https://toidicodedao.com/2015/12/03/series-c-hay-ho-tai-sao-winform-van-chua-chet-co-nen-hoc-winform-hay-khong/,xaml
Open Source Story: Agar.IO Clone,https://thefullsnack.com/posts/agario-story.html,"code , game , opensourceopen"
AWS (Amazon web services) là gì? Ứng dụng trong thực tế. (Phần 1),https://viblo.asia/p/aws-amazon-web-services-la-gi-ung-dung-trong-thuc-te-phan-1-4dbZNN98ZYM,amazon web services (aws)
Tại sao bạn nên sử dụng Constants File trong Swift,https://viblo.asia/p/tai-sao-ban-nen-su-dung-constants-file-trong-swift-4P856qqGlY3,ios
10 điều mà bạn có thể chưa biết khi dùng Chrome Dev Tools,https://viblo.asia/p/10-dieu-ma-ban-co-the-chua-biet-khi-dung-chrome-dev-tools-LzD5dLLe5jY,chrome
Vanilla Javascript Projects,https://viblo.asia/s/P0lPmryg5ox,vanilla javascript projects
Translate sách The Art of Game Design,https://viblo.asia/s/J3ZgB8JPKmB,game design
Cùng tôi chia sẻ,https://viblo.asia/s/z45bx8n6ZxY,website technologies
Thuật toán đồng thuận Raft,https://viblo.asia/s/Am5yqPwO5db,hyperledger fabric
Học nhanh ngôn ngữ Dart (Flutter) nhờ ngôn ngữ Kotlin,https://viblo.asia/s/dbZN76DvlYM,lambda expression
"Học rất có Lợi, Chơi rất có Hại, Học và Chơi thật LỢI HẠI",https://viblo.asia/s/L6lAy1gJlek,puppeteer
Giới thiệu và tìm hiểu về framework Laravel,https://viblo.asia/s/b85og82652G,laravel
Shell Script tutorial,https://viblo.asia/s/VgZvEv71KAw,linux shell
Solution Hacker Rank,https://viblo.asia/s/z45bx86gZxY,java
Những chức năng bạn có thể cần trong một project Laravel,https://viblo.asia/s/AyK8VmW9lxX,api
Hệ gợi ý: Những bài viết cho người mới bắt đầu,https://viblo.asia/s/P856j7wO5Y3,nbcf
learning Spring,https://viblo.asia/s/AyK8VqzplxX,spring boot
Từ ES5 tới ES10 — tất cả các feature được thêm vào JavaScript từ 2015 tới 2019,https://viblo.asia/s/o754jL8XZM6,javascript
Programming Language,https://viblo.asia/s/Wj53OmY856m,logo programming language
Robot Framework Cơ Bản,https://viblo.asia/s/3vKjRgYAK2R,robot framework
Khám phá Android Q,https://viblo.asia/s/yEZkgnRqZQ0,android
"Tutorial Testing với thư viện Jest, một số tiêu chí khi viết Unit Test và cách sử dụng Jest trong Vuejs như thế nào.",https://viblo.asia/s/yDZOPvm7lwj,stub
Linux command Line,https://viblo.asia/s/jeZ107MRKWz,shell
Handbook Computer Vision with Deep Learning,https://viblo.asia/s/MnKMJDQrZ7P,image classification
Xây dựng ứng dụng web với Python + Flask Framework + Angular2 + DynamoDB,https://viblo.asia/s/OVlYq0Dnl8W,flask framework
CS224n: Natural Language Processing with Deep Learning,https://viblo.asia/s/AyK8VqyklxX,nlp
1 số gói hỗ trợ trong Laravel 5.7,https://viblo.asia/s/68Z00JnjZkG,php
My Follow Series,https://viblo.asia/s/dbZN7QQklYM,continuous integration
CFNetwork Guide,https://viblo.asia/s/7LKXNqQPlV4,macosx
Learn the Javascript,https://viblo.asia/s/z45bxjqQZxY,function scope
Giới thiệu về RxJava,https://viblo.asia/s/aGK7jN6x5j2,android
Save for me..........,https://viblo.asia/s/68Z00JeNZkG,nosql
Tài liệu Hadoop A2Z,https://viblo.asia/s/Je5EjzaGKnL,machine learning
Automation testing tool - Selenium,https://viblo.asia/s/zD5dBoWwZjY,selenium ide
Jquery Validation,https://viblo.asia/s/eVKByjAJ5kW,jquery
Speech Recognizer,https://viblo.asia/s/o754jLdBZM6,android
Hướng dẫn tạo bộ lọc màu ảnh giống như trong Instagram,https://viblo.asia/s/VgZvE2DrKAw,android
Cùng đi học Machine Learning,https://viblo.asia/s/Wj53Ombp56m,machine learning
Giới thiệu về Android Architecture Components,https://viblo.asia/s/jy5VB24b5ra,android
Xử Lý Ngôn Ngữ Tự Nhiên với Python,https://viblo.asia/s/Je5Ejz9wKnL,nlp
Làm sao để trở thành senior “giả cầy”??,https://toidicodedao.com/2020/02/18/lam-sao-thanh-senior-gia-cay/,tester
Lightning Talk Kì 31- 5 thái độ nên có của lập trình viên thành công,https://toidicodedao.com/2019/06/06/lightning-talk-ki-31-5-thai-do-nen-co-cua-lap-trinh-vien-thanh-cong/,đi làm
Cùng học Cờ Lao – Azure Phần 1: Cách tạo account Microsoft Azure để bắt đầu nghịch,https://toidicodedao.com/2018/12/25/cach-tao-account-microsoft-azure/,điện toán đám mây
Lightning Talk Kì 20 – Năm điều quan trọng mà Đại Học không dạy bạn,https://toidicodedao.com/2018/09/27/lightning-talk-ki-20-nam-dieu-quan-trong-ma-dai-hoc-khong-day-ban/,đại học
7 sự thật trong ngành lập trình mà dân “ngoại đạo” không hề biết,https://toidicodedao.com/2018/06/19/su-that-nganh-lap-trinh-it-nguoi-biet/,windows
Làm trò với Puppeteer – Phần 3: Bắt đầu testing với puppeteer,https://toidicodedao.com/2018/01/30/lam-tro-voi-puppeteer-phan-3-bat-dau-testing-voi-puppeteer/,unit test
"Facebook và Google đã dòm ngó, theo dõi chúng ta như thế nào?",https://toidicodedao.com/2017/08/15/facebook-va-google-theo-doi-nguoi-dung-nhu-the-nao/,web
Khoảng trống kiến thức giữa sinh viên IT và Lập Trình Viên,https://toidicodedao.com/2017/04/20/khoang-trong-kien-thuc-lap-trinh-vien/,xin việc
Nghịch ngợm RestAPI với Postman – Gọi API đâu có gì khó?,https://toidicodedao.com/2017/01/10/goi-rest-api-voi-postman/,web developer
Review sách: SQL Antipatterns – Những sai lầm chết người khi làm việc với SQL,https://toidicodedao.com/2016/09/20/review-sach-sql-antipatterns-nhung-sai-lam-chet-nguoi-khi-lam-viec-voi-sql/,sql database
Hướng dẫn viết chat bot cho Facebook – Phần 2: Tạo Fanpage và kết nối với bot,https://toidicodedao.com/2016/06/02/huong-dan-viet-chat-bot-cho-facebook-phan-2-tao-fanpage-va-ket-noi-voi-bot/,webhook
"Series JavaScript sida – Bind, Call và Apply trong JavaScript",https://toidicodedao.com/2016/03/08/series-javascript-sida-bind-call-va-apply-trong-javascript/,source code
Series C# hay ho: EPPlus – Thư viện Excel “bá đạo” – Phần 2,https://toidicodedao.com/2015/11/26/series-c-hay-ho-epplus-thu-vien-excel-ba-dao-phan-2/,tạo file excel
Tổng quan về lập trình ứng dụng di động – Phần 1,https://toidicodedao.com/2015/09/01/tong-quan-ve-lap-trinh-ung-dung-di-dong-phan-1/,windows phone
Series C# hay ho: So sánh 2 object trong C# (Deep compare),https://toidicodedao.com/2015/06/16/series-c-hay-ho-so-sanh-2-object-trong-c-deep-compare/,series
"Series C# hay ho: IEnumerable và yield, tưởng đơn giản mà lắm thứ phải bàn",https://toidicodedao.com/2015/03/10/series-c-hay-ho-ienumerable-va-yield-tuong-don-gian-ma-lam-thu-phai-ban/,yield
Làm chủ Rspec với câu lệnh,https://viblo.asia/p/lam-chu-rspec-voi-cau-lenh-924lJmPmZPM,ruby on rails
1 số tool webpack hay ho bạn có thể sử dụng được trong dự án,https://viblo.asia/p/1-so-tool-webpack-hay-ho-ban-co-the-su-dung-duoc-trong-du-an-07LKXeo8ZV4,webpack
Custom selectbox jquery,https://viblo.asia/p/custom-selectbox-jquery-07LKXee8ZV4,jquery
Indexing for High Performance,https://viblo.asia/s/vElaB8E45kw,mysql
Cùng học Unit Test,https://viblo.asia/s/jeZ103BYKWz,unittest
Giải thuật bản đầy đủ,https://viblo.asia/s/GJ59jLaDKX2,giai thuat
Trở thành lập trình viên với ngôn ngữ Kotlin,https://viblo.asia/s/jy5VB8rz5ra,hoc lap trinh
Spring Batch - Series - 1 - Một số khái niệm cơ bản,https://viblo.asia/s/aGK7jPLO5j2,jdk
Tìm hiểu về JMeter,https://viblo.asia/s/pmleB8qV5rd,jmeter
Microservices serial,https://viblo.asia/s/Wj53OQdw56m,unoconv
"Hôm nay ăn gì với Laravel, ReactJS, React Hook, Redux Saga",https://viblo.asia/s/W65GEj36ZDO,reactjs
SEO Web EXP And Tool SEO,https://viblo.asia/s/WrZng8R9lxw,web performance
Học Kubernetes qua ví dụ minh họa,https://viblo.asia/s/OVlYq8xvl8W,ingress
Áp dụng các thuật toán sắp xếp trong Javascript,https://viblo.asia/s/Am5yqPgw5db,mergesort
Front-end development,https://viblo.asia/s/yEZkg8BAZQ0,html5
DOM là cần thiết cho Javascript Master,https://viblo.asia/s/vElaB8p65kw,html
Học wordpress toàn tập,https://viblo.asia/s/J3ZgBpAEKmB,wordpress
Elasticsearch DSL,https://viblo.asia/s/vElaBkxz5kw,elasticsearch
API Testing bằng Postman,https://viblo.asia/s/aGK7jNxA5j2,postman
Cron Job and Background Job,https://viblo.asia/s/Q75wqNeDZWb,delayed job
C/C++ Program for Nguyen,https://viblo.asia/s/zD5dBoYoZjY,design pattern
Toàn tập về cấu trúc dữ liệu xưa như trái đất không trượt cái nào với Pythongggg,https://viblo.asia/s/24lJDgk0KPM,python
Từ phát triển tới triển khai,https://viblo.asia/s/dbZN7QzylYM,vuejs
System Recovery,https://viblo.asia/s/AyK8VqvolxX,tăng tốc khởi động lại
Tìm hiểu về Storybook,https://viblo.asia/s/375z09mjZGW,workflow
Testing Document,https://viblo.asia/s/z45bxjjLZxY,qa
Cùng học VueJS từ con số 0,https://viblo.asia/s/L6lAyeBrlek,vue template
Ứng dụng chat trên Android với NodeJs và Socket.io,https://viblo.asia/s/bq5QL7BJlD8,chat
Nghịch ngợm cùng Puppeteer,https://viblo.asia/s/dbZN7QXalYM,node.js
ReactJs+Redux thập cẩm,https://viblo.asia/s/AyK8VqJ6lxX,laravel mix
Tự viết các component React mà không cần dùng tới third-party code,https://viblo.asia/s/pmleBze75rd,reactjs
